count$path$bad_name$	suggested_name
    1$_NO_HIGHERTAXON$Avicennia nitida$	Avicennia sp_ms_nitida
    1$_NO_HIGHERTAXON$Azadirachta indica$	Azadirachta sp_ms_indica
    1$_NO_HIGHERTAXON$Azalea sp.$	Azalea sp.
   78$_NO_HIGHERTAXON$Azalea$	Azalea
   60$_NO_HIGHERTAXON$Babingtonia behrii$	Babingtonia sp_ms_behrii
    2$_NO_HIGHERTAXON$Baccharis angustifolia$	Baccharis sp_ms_angustifolia
   15$_NO_HIGHERTAXON$Baccharis halimifolia$	Baccharis sp_ms_halimifolia
    7$_NO_HIGHERTAXON$Baccharis sp.$	Baccharis sp.
    3$_NO_HIGHERTAXON$Baccharis$	Baccharis
    1$_NO_HIGHERTAXON$Backebergia militarius$	Backebergia sp_ms_militarius
    1$_NO_HIGHERTAXON$Bactris porschiana$	Bactris sp_ms_porschiana
   10$_NO_HIGHERTAXON$Baeckea aff. pentagonantha$	Baeckea sp_aff_pentagonantha
    7$_NO_HIGHERTAXON$Baeckea crispiflora$	Baeckea sp_ms_crispiflora
   52$_NO_HIGHERTAXON$Baeckea elderiana$	Baeckea sp_ms_elderiana
    8$_NO_HIGHERTAXON$Baeckea pachyphylla$	Baeckea sp_ms_pachyphylla
   77$_NO_HIGHERTAXON$Baeckea pentagonantha$	Baeckea sp_ms_pentagonantha
    1$_NO_HIGHERTAXON$Baeckea sp. Nanga$	Baeckea sp_Nanga
   87$_NO_HIGHERTAXON$Baeckea sp.$	Baeckea sp.
   15$_NO_HIGHERTAXON$Baeckea uncinella$	Baeckea sp_ms_uncinella
    3$_NO_HIGHERTAXON$Baeckea$	Baeckea
    6$_NO_HIGHERTAXON$Bambusa multiplex$	Bambusa sp_ms_multiplex
    1$_NO_HIGHERTAXON$Bambusa oldhamii$	Bambusa sp_ms_oldhamii
    1$_NO_HIGHERTAXON$Bambusa sp.$	Bambusa sp.
    2$_NO_HIGHERTAXON$Bambusa vulgaris$	Bambusa sp_ms_vulgaris
   32$_NO_HIGHERTAXON$Banksia attenuata$	Banksia sp_ms_attenuata
    3$_NO_HIGHERTAXON$Banksia domestica$	Banksia sp_ms_domestica
    7$_NO_HIGHERTAXON$Banksia ericifolia$	Banksia sp_ms_ericifolia
   28$_NO_HIGHERTAXON$Banksia grandis$	Banksia sp_ms_grandis
    1$_NO_HIGHERTAXON$Banksia littoralis$	Banksia sp_ms_littoralis
   26$_NO_HIGHERTAXON$Banksia marginata$	Banksia sp_ms_marginata
   15$_NO_HIGHERTAXON$Banksia menziesii$	Banksia sp_ms_menziesii
    1$_NO_HIGHERTAXON$Banksia minor$	Banksia sp_ms_minor
    7$_NO_HIGHERTAXON$Banksia occidentalis$	Banksia sp_ms_occidentalis
    3$_NO_HIGHERTAXON$Banksia prionotes$	Banksia sp_ms_prionotes
    1$_NO_HIGHERTAXON$Banksia sp.$	Banksia sp.
    3$_NO_HIGHERTAXON$Banksia speciosa$	Banksia sp_ms_speciosa
    1$_NO_HIGHERTAXON$Banksia utilis$	Banksia sp_ms_utilis
    1$_NO_HIGHERTAXON$Banksia$	Banksia
    1$_NO_HIGHERTAXON$Basselinia pancheri$	Basselinia sp_ms_pancheri
    3$_NO_HIGHERTAXON$Batis maritima$	Batis sp_ms_maritima
    1$_NO_HIGHERTAXON$Bauhinia hookeri$	Bauhinia sp_ms_hookeri
    3$_NO_HIGHERTAXON$Bauhinia sp.$	Bauhinia sp.
    2$_NO_HIGHERTAXON$Bauhinia variegata$	Bauhinia sp_ms_variegata
   39$_NO_HIGHERTAXON$Beaucarnea recurvata$	Beaucarnea sp_ms_recurvata
    2$_NO_HIGHERTAXON$Beaucarnea sp.$	Beaucarnea sp.
    9$_NO_HIGHERTAXON$Beaufortia elegans$	Beaufortia sp_ms_elegans
    1$_NO_HIGHERTAXON$Beaufortia empetrifolia$	Beaufortia sp_ms_empetrifolia
   25$_NO_HIGHERTAXON$Beaufortia micrantha var. micrantha$	Beaufortia sp_ms_micrantha
   84$_NO_HIGHERTAXON$Beaufortia micrantha$	Beaufortia sp_ms_micrantha
   15$_NO_HIGHERTAXON$Beaufortia schaueri$	Beaufortia sp_ms_schaueri
    9$_NO_HIGHERTAXON$Beaufortia sparsa$	Beaufortia sp_ms_sparsa
    2$_NO_HIGHERTAXON$Beaufortia sprengelioides$	Beaufortia sp_ms_sprengelioides
    1$_NO_HIGHERTAXON$Befaria racemosa$	Befaria sp_ms_racemosa
    1$_NO_HIGHERTAXON$Begonia sp.$	Begonia sp.
    1$_NO_HIGHERTAXON$Belamcanda chinensis$	Belamcanda sp_ms_chinensis
    3$_NO_HIGHERTAXON$Betula nigra$	Betula sp_ms_nigra
    1$_NO_HIGHERTAXON$Betula$	Betula
   83$_NO_HIGHERTAXON$Beyeria lechenaultii$	Beyeria sp_ms_lechenaultii
    6$_NO_HIGHERTAXON$Beyeria leschenaultii$	Beyeria sp_ms_leschenaultii
    5$_NO_HIGHERTAXON$Beyeria opaca$	Beyeria sp_ms_opaca
   56$_NO_HIGHERTAXON$Beyeria sp.$	Beyeria sp.
    1$_NO_HIGHERTAXON$Beyeria$	Beyeria
    1$_NO_HIGHERTAXON$Bidens pilosa$	Bidens sp_ms_pilosa
    1$_NO_HIGHERTAXON$Bifrenaria atropurpurea$	Bifrenaria sp_ms_atropurpurea
    1$_NO_HIGHERTAXON$Bignonia africana$	Bignonia sp_ms_africana
    3$_NO_HIGHERTAXON$Billbergia pyramidalis$	Billbergia sp_ms_pyramidalis
    8$_NO_HIGHERTAXON$Billbergia sp.$	Billbergia sp.
    5$_NO_HIGHERTAXON$Billbergia$	Billbergia
    1$_NO_HIGHERTAXON$Bischofia sp.$	Bischofia sp.
    1$_NO_HIGHERTAXON$Bischofia$	Bischofia
   31$_NO_HIGHERTAXON$Blechnum sp.$	Blechnum sp.
    6$_NO_HIGHERTAXON$Blechnum$	Blechnum
    2$_NO_HIGHERTAXON$Blighia sapida$	Blighia sp_ms_sapida
    1$_NO_HIGHERTAXON$Boehmeria cylindrica$	Boehmeria sp_ms_cylindrica
    1$_NO_HIGHERTAXON$Boehmeria nivea$	Boehmeria sp_ms_nivea
    1$_NO_HIGHERTAXON$Boltonia diffusa$	Boltonia sp_ms_diffusa
    1$_NO_HIGHERTAXON$Borassus flabellifer$	Borassus sp_ms_flabellifer
   18$_NO_HIGHERTAXON$Boronia alata$	Boronia sp_ms_alata
    4$_NO_HIGHERTAXON$Boronia juncea$	Boronia sp_ms_juncea
    1$_NO_HIGHERTAXON$Borrichia frutescens$	Borrichia sp_ms_frutescens
    2$_NO_HIGHERTAXON$Bosistoa medicinalis$	Bosistoa sp_ms_medicinalis
   64$_NO_HIGHERTAXON$Bossiaea disticha$	Bossiaea sp_ms_disticha
   10$_NO_HIGHERTAXON$Bossiaea linophylla$	Bossiaea sp_ms_linophylla
    6$_NO_HIGHERTAXON$Bothriochloa decipiens var. decipiens$	Bothriochloa sp_ms_decipiens
    1$_NO_HIGHERTAXON$Brachiaria mutica$	Brachiaria sp_ms_mutica
    1$_NO_HIGHERTAXON$Brachychiton acerifolius$	Brachychiton sp_ms_acerifolius
   20$_NO_HIGHERTAXON$Brachychiton populneus$	Brachychiton sp_ms_populneus
    1$_NO_HIGHERTAXON$Brachychiton rupestris$	Brachychiton sp_ms_rupestris
    4$_NO_HIGHERTAXON$Brachychiton$	Brachychiton
   35$_NO_HIGHERTAXON$Brachyloma daphnoides$	Brachyloma sp_ms_daphnoides
   30$_NO_HIGHERTAXON$Brachyscome ciliaris var. lanuginosa$	Brachyscome sp_ms_ciliaris
    2$_NO_HIGHERTAXON$Brachyscome ciliaris$	Brachyscome sp_ms_ciliaris
    2$_NO_HIGHERTAXON$Brassaia$	Brassaia
    3$_NO_HIGHERTAXON$Brassavola sp.$	Brassavola sp.
    1$_NO_HIGHERTAXON$Brassia sp.$	Brassia sp.
    1$_NO_HIGHERTAXON$Bromelia$	Bromelia
    1$_NO_HIGHERTAXON$Brosimum alicastrum$	Brosimum sp_ms_alicastrum
    1$_NO_HIGHERTAXON$Broughtonia sanguinea$	Broughtonia sp_ms_sanguinea
    1$_NO_HIGHERTAXON$Buchnera americana$	Buchnera sp_ms_americana
    1$_NO_HIGHERTAXON$Buchnera floridana$	Buchnera sp_ms_floridana
    1$_NO_HIGHERTAXON$Bulbophyllum sp.$	Bulbophyllum sp.
    1$_NO_HIGHERTAXON$Bumelia lanuginosa$	Bumelia sp_ms_lanuginosa
    2$_NO_HIGHERTAXON$Bumelia lycioides$	Bumelia sp_ms_lycioides
    1$_NO_HIGHERTAXON$Bumelia obovata$	Bumelia sp_ms_obovata
    1$_NO_HIGHERTAXON$Bumelia sp.$	Bumelia sp.
    1$_NO_HIGHERTAXON$Bursaria sp.$	Bursaria sp.
    2$_NO_HIGHERTAXON$Bursera simaruba$	Bursera sp_ms_simaruba
    1$_NO_HIGHERTAXON$Buxus japonica$	Buxus sp_ms_japonica
    2$_NO_HIGHERTAXON$Buxus microphylla$	Buxus sp_ms_microphylla
    3$_NO_HIGHERTAXON$Buxus microphyllus$	Buxus sp_ms_microphyllus
    4$_NO_HIGHERTAXON$Buxus sp.$	Buxus sp.
    2$_NO_HIGHERTAXON$Cactus sp.$	Cactus sp.
    1$_NO_HIGHERTAXON$Calathea roseopicta$	Calathea sp_ms_roseopicta
    1$_NO_HIGHERTAXON$Calathea$	Calathea
    4$_NO_HIGHERTAXON$Caldcluvia paniculosa$	Caldcluvia sp_ms_paniculosa
    1$_NO_HIGHERTAXON$Calliandra sp.$	Calliandra sp.
    8$_NO_HIGHERTAXON$Callicarpa americana$	Callicarpa sp_ms_americana
    1$_NO_HIGHERTAXON$Callisia repens$	Callisia sp_ms_repens
   48$_NO_HIGHERTAXON$Callistachys lanceolata$	Callistachys sp_ms_lanceolata
    5$_NO_HIGHERTAXON$Callistachys$	Callistachys
    2$_NO_HIGHERTAXON$Callistemon citrinus$	Callistemon sp_ms_citrinus
    2$_NO_HIGHERTAXON$Callistemon rigidus$	Callistemon sp_ms_rigidus
   16$_NO_HIGHERTAXON$Callistemon sp.$	Callistemon sp.
   11$_NO_HIGHERTAXON$Callistemon viminalis$	Callistemon sp_ms_viminalis
   34$_NO_HIGHERTAXON$Callitris baileyi$	Callitris sp_ms_baileyi
   21$_NO_HIGHERTAXON$Callitris canescens$	Callitris sp_ms_canescens
  116$_NO_HIGHERTAXON$Callitris columellaris$	Callitris sp_ms_columellaris
    3$_NO_HIGHERTAXON$Callitris drumondii$	Callitris sp_ms_drumondii
   34$_NO_HIGHERTAXON$Callitris endlicheri$	Callitris sp_ms_endlicheri
    6$_NO_HIGHERTAXON$Callitris glaucophylla or gracilis$	Callitris sp_glaucophylla_or_gracilis
  235$_NO_HIGHERTAXON$Callitris glaucophylla$	Callitris sp_ms_glaucophylla
   48$_NO_HIGHERTAXON$Callitris gracilis$	Callitris sp_ms_gracilis
  187$_NO_HIGHERTAXON$Callitris intratropica$	Callitris sp_ms_intratropica
   13$_NO_HIGHERTAXON$Callitris macleayana$	Callitris sp_ms_macleayana
   47$_NO_HIGHERTAXON$Callitris preissii$	Callitris sp_ms_preissii
    1$_NO_HIGHERTAXON$Callitris preissis$	Callitris sp_ms_preissis
   73$_NO_HIGHERTAXON$Callitris rhomboidea$	Callitris sp_ms_rhomboidea
    9$_NO_HIGHERTAXON$Callitris roei$	Callitris sp_ms_roei
    1$_NO_HIGHERTAXON$Callitris sp. emerald creek$	Callitris sp_emerald_creek
   34$_NO_HIGHERTAXON$Callitris sp. paluma$	Callitris sp_paluma
   74$_NO_HIGHERTAXON$Callitris sp.$	Callitris sp.
   80$_NO_HIGHERTAXON$Callitris tuberculata$	Callitris sp_ms_tuberculata
    1$_NO_HIGHERTAXON$Callitris vernicosus$	Callitris sp_ms_vernicosus
   43$_NO_HIGHERTAXON$Callitris verrucosa$	Callitris sp_ms_verrucosa
    2$_NO_HIGHERTAXON$Callitris$	Callitris
    7$_NO_HIGHERTAXON$Calophyllum inophyllum$	Calophyllum sp_ms_inophyllum
    3$_NO_HIGHERTAXON$Calophyllum sp.$	Calophyllum sp.
    2$_NO_HIGHERTAXON$Calothamnus formosus subsp. formosus$	Calothamnus sp_ms_formosus
   12$_NO_HIGHERTAXON$Calothamnus quadrifidus$	Calothamnus sp_ms_quadrifidus
    3$_NO_HIGHERTAXON$Calothamnus sanguineus$	Calothamnus sp_ms_sanguineus
    4$_NO_HIGHERTAXON$Calothamnus sp.$	Calothamnus sp.
    1$_NO_HIGHERTAXON$Calycophyllum candidissimum$	Calycophyllum sp_ms_candidissimum
    4$_NO_HIGHERTAXON$Calystegia$	Calystegia
   61$_NO_HIGHERTAXON$Calytrix acutifolia$	Calytrix sp_ms_acutifolia
    5$_NO_HIGHERTAXON$Calytrix amethystina$	Calytrix sp_ms_amethystina
  152$_NO_HIGHERTAXON$Calytrix angulata$	Calytrix sp_ms_angulata
   10$_NO_HIGHERTAXON$Calytrix brevifolia stipulosa$	Calytrix sp_brevifolia_stipulosa
   58$_NO_HIGHERTAXON$Calytrix brevifolia$	Calytrix sp_ms_brevifolia
   92$_NO_HIGHERTAXON$Calytrix glutinosa$	Calytrix sp_ms_glutinosa
    3$_NO_HIGHERTAXON$Calytrix strigosa$	Calytrix sp_ms_strigosa
   88$_NO_HIGHERTAXON$Calytrix tetragona$	Calytrix sp_ms_tetragona
   11$_NO_HIGHERTAXON$Calytrix variabilis$	Calytrix sp_ms_variabilis
   28$_NO_HIGHERTAXON$Calytrix$	Calytrix
   65$_NO_HIGHERTAXON$Camellia japonica$	Camellia sp_ms_japonica
    4$_NO_HIGHERTAXON$Camellia sasanqua$	Camellia sp_ms_sasanqua
    4$_NO_HIGHERTAXON$Camellia sinensis$	Camellia sp_ms_sinensis
   33$_NO_HIGHERTAXON$Camellia sp.$	Camellia sp.
    2$_NO_HIGHERTAXON$Camellia$	Camellia
    2$_NO_HIGHERTAXON$Campsis radicans$	Campsis sp_ms_radicans
    5$_NO_HIGHERTAXON$Cananga odorata$	Cananga sp_ms_odorata
    2$_NO_HIGHERTAXON$Capparis canescens$	Capparis sp_ms_canescens
    2$_NO_HIGHERTAXON$Capparis jacobsii$	Capparis sp_ms_jacobsii
  124$_NO_HIGHERTAXON$Carex incomitata$	Carex sp_ms_incomitata
    2$_NO_HIGHERTAXON$Carica papaya$	Carica sp_ms_papaya
    8$_NO_HIGHERTAXON$Carissa macrocarpa$	Carissa sp_ms_macrocarpa
    1$_NO_HIGHERTAXON$Carissa$	Carissa
    3$_NO_HIGHERTAXON$Carpinus caroliniana$	Carpinus sp_ms_caroliniana
    6$_NO_HIGHERTAXON$Carya aquatica$	Carya sp_ms_aquatica
    1$_NO_HIGHERTAXON$Carya cordiformis$	Carya sp_ms_cordiformis
   23$_NO_HIGHERTAXON$Carya illinoinensis$	Carya sp_ms_illinoinensis
    7$_NO_HIGHERTAXON$Carya pecan$	Carya sp_ms_pecan
    5$_NO_HIGHERTAXON$Carya sp.$	Carya sp.
    1$_NO_HIGHERTAXON$Carya tomentosa$	Carya sp_ms_tomentosa
    2$_NO_HIGHERTAXON$Carya$	Carya
    2$_NO_HIGHERTAXON$Caryota sp.$	Caryota sp.
    4$_NO_HIGHERTAXON$Casimiroa edulis$	Casimiroa sp_ms_edulis
    1$_NO_HIGHERTAXON$Cassia alata$	Cassia sp_ms_alata
    1$_NO_HIGHERTAXON$Cassia aspera$	Cassia sp_ms_aspera
    1$_NO_HIGHERTAXON$Cassia fistula$	Cassia sp_ms_fistula
    1$_NO_HIGHERTAXON$Cassia sp.$	Cassia sp.
   11$_NO_HIGHERTAXON$Cassia$	Cassia
    2$_NO_HIGHERTAXON$Cassinia longifolia$	Cassinia sp_ms_longifolia
   52$_NO_HIGHERTAXON$Cassinia sp.$	Cassinia sp.
   47$_NO_HIGHERTAXON$Cassytha aurea var. aurea$	Cassytha sp_ms_aurea
   97$_NO_HIGHERTAXON$Cassytha racemosa forma racemosa$	Cassytha sp_racemosa_forma_racemosa
   54$_NO_HIGHERTAXON$Cassytha racemosa$	Cassytha sp_ms_racemosa
  225$_NO_HIGHERTAXON$Cassytha sp.$	Cassytha sp.
    1$_NO_HIGHERTAXON$Cassytha$	Cassytha
    1$_NO_HIGHERTAXON$Castanea mollissima$	Castanea sp_ms_mollissima
    1$_NO_HIGHERTAXON$Castanopsis acuminatissima$	Castanopsis sp_ms_acuminatissima
    1$_NO_HIGHERTAXON$Castanopsis sp.$	Castanopsis sp.
    1$_NO_HIGHERTAXON$Castanospermum australe$	Castanospermum sp_ms_australe
   26$_NO_HIGHERTAXON$Casuarina collina$	Casuarina sp_ms_collina
    1$_NO_HIGHERTAXON$Casuarina crishelm$	Casuarina sp_ms_crishelm
   46$_NO_HIGHERTAXON$Casuarina cristata$	Casuarina sp_ms_cristata
   48$_NO_HIGHERTAXON$Casuarina cunninghamiana subsp. cunninghamiana$	Casuarina sp_ms_cunninghamiana
  257$_NO_HIGHERTAXON$Casuarina cunninghamiana$	Casuarina sp_ms_cunninghamiana
    2$_NO_HIGHERTAXON$Casuarina equisetifolia$	Casuarina sp_ms_equisetifolia
    5$_NO_HIGHERTAXON$Casuarina glauca$	Casuarina sp_ms_glauca
    3$_NO_HIGHERTAXON$Casuarina lepidochloia$	Casuarina sp_ms_lepidochloia
    1$_NO_HIGHERTAXON$Casuarina muelleriana$	Casuarina sp_ms_muelleriana
  130$_NO_HIGHERTAXON$Casuarina pauper$	Casuarina sp_ms_pauper
   50$_NO_HIGHERTAXON$Casuarina sp.$	Casuarina sp.
    5$_NO_HIGHERTAXON$Casuarina stricta$	Casuarina sp_ms_stricta
   37$_NO_HIGHERTAXON$Casuarina$	Casuarina
    1$_NO_HIGHERTAXON$Cattleya aurantiaca$	Cattleya sp_ms_aurantiaca
    3$_NO_HIGHERTAXON$Cattleya skinneri$	Cattleya sp_ms_skinneri
    9$_NO_HIGHERTAXON$Cattleya sp.$	Cattleya sp.
    2$_NO_HIGHERTAXON$Cattleya$	Cattleya
    2$_NO_HIGHERTAXON$Cedrus deodara$	Cedrus sp_ms_deodara
    4$_NO_HIGHERTAXON$Cedrus sp.$	Cedrus sp.
    9$_NO_HIGHERTAXON$Celtis laevigata$	Celtis sp_ms_laevigata
    2$_NO_HIGHERTAXON$Celtis sp.$	Celtis sp.
    1$_NO_HIGHERTAXON$Cenchrus incertus$	Cenchrus sp_ms_incertus
    4$_NO_HIGHERTAXON$Cenchrus purpureus$	Cenchrus sp_ms_purpureus
    1$_NO_HIGHERTAXON$Cephalanthus sp.$	Cephalanthus sp.
    1$_NO_HIGHERTAXON$Cephalocereus maxonii$	Cephalocereus sp_ms_maxonii
    4$_NO_HIGHERTAXON$Cephalocereus palmeri$	Cephalocereus sp_ms_palmeri
    1$_NO_HIGHERTAXON$Ceratiola ericoides$	Ceratiola sp_ms_ericoides
    1$_NO_HIGHERTAXON$Ceratonia siliqua$	Ceratonia sp_ms_siliqua
    1$_NO_HIGHERTAXON$Ceratozamia hildae$	Ceratozamia sp_ms_hildae
    1$_NO_HIGHERTAXON$Ceratozamia sp.$	Ceratozamia sp.
    1$_NO_HIGHERTAXON$Ceratozamia$	Ceratozamia
    1$_NO_HIGHERTAXON$Cercidiphyllum japonicum$	Cercidiphyllum sp_ms_japonicum
    1$_NO_HIGHERTAXON$Cercis canadensis$	Cercis sp_ms_canadensis
    1$_NO_HIGHERTAXON$Cercis sp.$	Cercis sp.
    2$_NO_HIGHERTAXON$Cereus peruvianus$	Cereus sp_ms_peruvianus
    1$_NO_HIGHERTAXON$Cereus sp.$	Cereus sp.
    1$_NO_HIGHERTAXON$Cereus$	Cereus
    1$_NO_HIGHERTAXON$Cestrum nocturnum$	Cestrum sp_ms_nocturnum
    1$_NO_HIGHERTAXON$Cestrum sp.$	Cestrum sp.
    1$_NO_HIGHERTAXON$Chaenomeles sp.$	Chaenomeles sp.
    3$_NO_HIGHERTAXON$Chamaecrista fasciculata$	Chamaecrista sp_ms_fasciculata
    4$_NO_HIGHERTAXON$Chamaedorea cataractarum$	Chamaedorea sp_ms_cataractarum
    2$_NO_HIGHERTAXON$Chamaedorea elegans$	Chamaedorea sp_ms_elegans
    5$_NO_HIGHERTAXON$Chamaedorea erumpens$	Chamaedorea sp_ms_erumpens
    3$_NO_HIGHERTAXON$Chamaedorea seifrizii$	Chamaedorea sp_ms_seifrizii
    7$_NO_HIGHERTAXON$Chamaedorea sp.$	Chamaedorea sp.
    2$_NO_HIGHERTAXON$Chamaedorea$	Chamaedorea
    7$_NO_HIGHERTAXON$Chamaerops humilis$	Chamaerops sp_ms_humilis
    1$_NO_HIGHERTAXON$Chamaesyce conferta$	Chamaesyce sp_ms_conferta
   27$_NO_HIGHERTAXON$Chamelaucium uncinatum$	Chamelaucium sp_ms_uncinatum
   79$_NO_HIGHERTAXON$Chenopodium auricomum$	Chenopodium sp_ms_auricomum
    3$_NO_HIGHERTAXON$Chenopodium cf. hubbardii$	Chenopodium sp_cf_hubbardii
    3$_NO_HIGHERTAXON$Chenopodium curvispicatum$	Chenopodium sp_ms_curvispicatum
  109$_NO_HIGHERTAXON$Chenopodium murale$	Chenopodium sp_ms_murale
    6$_NO_HIGHERTAXON$Chenopodium sp.$	Chenopodium sp.
    1$_NO_HIGHERTAXON$Chenopodium$	Chenopodium
    2$_NO_HIGHERTAXON$Chiococca alba$	Chiococca sp_ms_alba
    2$_NO_HIGHERTAXON$Chiococca pinetorum$	Chiococca sp_ms_pinetorum
   52$_NO_HIGHERTAXON$Chionanthus ramiflorus$	Chionanthus sp_ms_ramiflorus
    1$_NO_HIGHERTAXON$Chloris gayana$	Chloris sp_ms_gayana
    1$_NO_HIGHERTAXON$Chloris petraea$	Chloris sp_ms_petraea
    1$_NO_HIGHERTAXON$Chlorophytum sp.$	Chlorophytum sp.
    1$_NO_HIGHERTAXON$Choisya sp.$	Choisya sp.
  388$_NO_HIGHERTAXON$Chorilaena quercifolia$	Chorilaena sp_ms_quercifolia
    1$_NO_HIGHERTAXON$Chrysalidocarpus sp.$	Chrysalidocarpus sp.
    7$_NO_HIGHERTAXON$Chrysanthemoides monilifera$	Chrysanthemoides sp_ms_monilifera
    4$_NO_HIGHERTAXON$Chrysobalanus oblongifolius$	Chrysobalanus sp_ms_oblongifolius
    3$_NO_HIGHERTAXON$Chrysobalanus sp.$	Chrysobalanus sp.
  150$_NO_HIGHERTAXON$Chrysocephalum apiculatum$	Chrysocephalum sp_ms_apiculatum
   24$_NO_HIGHERTAXON$Chrysocephalum apiculatum/semipapposum complex$	Chrysocephalum sp_apiculatumsemipapposum_complex
   56$_NO_HIGHERTAXON$Chrysocephalum eremaeum$	Chrysocephalum sp_ms_eremaeum
   17$_NO_HIGHERTAXON$Chrysocephalum puteale$	Chrysocephalum sp_ms_puteale
    1$_NO_HIGHERTAXON$Chrysophyllum oliviforme$	Chrysophyllum sp_ms_oliviforme
    3$_NO_HIGHERTAXON$Chrysopsis sp.$	Chrysopsis sp.
    2$_NO_HIGHERTAXON$Cinnamomum camphora$	Cinnamomum sp_ms_camphora
    2$_NO_HIGHERTAXON$Cinnamomum sp.$	Cinnamomum sp.
    2$_NO_HIGHERTAXON$Cinnamomum zeylanicum$	Cinnamomum sp_ms_zeylanicum
    7$_NO_HIGHERTAXON$Cissus antarctica$	Cissus sp_ms_antarctica
    8$_NO_HIGHERTAXON$Citrus aurantiifolia$	Citrus sp_ms_aurantiifolia
    9$_NO_HIGHERTAXON$Citrus aurantium$	Citrus sp_ms_aurantium
   15$_NO_HIGHERTAXON$Citrus limon$	Citrus sp_ms_limon
    2$_NO_HIGHERTAXON$Citrus medica$	Citrus sp_ms_medica
    8$_NO_HIGHERTAXON$Citrus mitis$	Citrus sp_ms_mitis
   30$_NO_HIGHERTAXON$Citrus paradisi$	Citrus sp_ms_paradisi
   16$_NO_HIGHERTAXON$Citrus reticulata$	Citrus sp_ms_reticulata
   69$_NO_HIGHERTAXON$Citrus sinensis$	Citrus sp_ms_sinensis
   72$_NO_HIGHERTAXON$Citrus sp.$	Citrus sp.
    1$_NO_HIGHERTAXON$Citrus trifoliata$	Citrus sp_ms_trifoliata
    1$_NO_HIGHERTAXON$Citrus unshiu$	Citrus sp_ms_unshiu
    2$_NO_HIGHERTAXON$Citrus x paradisi$	Citrus sp_x_paradisi
    1$_NO_HIGHERTAXON$Citrus$	Citrus
    8$_NO_HIGHERTAXON$Cladium jamaicense$	Cladium sp_ms_jamaicense
    1$_NO_HIGHERTAXON$Clausena lansium$	Clausena sp_ms_lansium
    2$_NO_HIGHERTAXON$Clerodendrum cunninghamii$	Clerodendrum sp_ms_cunninghamii
    9$_NO_HIGHERTAXON$Clerodendrum floribundum$	Clerodendrum sp_ms_floribundum
    9$_NO_HIGHERTAXON$Clerodendrum inerme$	Clerodendrum sp_ms_inerme
    2$_NO_HIGHERTAXON$Clerodendrum quadriloculare$	Clerodendrum sp_ms_quadriloculare
    6$_NO_HIGHERTAXON$Clerodendrum tomentosum$	Clerodendrum sp_ms_tomentosum
   32$_NO_HIGHERTAXON$Clerodendrum$	Clerodendrum
    1$_NO_HIGHERTAXON$Cleyera japonica$	Cleyera sp_ms_japonica
    4$_NO_HIGHERTAXON$Coccoloba diversifolia$	Coccoloba sp_ms_diversifolia
    1$_NO_HIGHERTAXON$Coccoloba sp.$	Coccoloba sp.
   10$_NO_HIGHERTAXON$Coccoloba uvifera$	Coccoloba sp_ms_uvifera
    6$_NO_HIGHERTAXON$Cocculus laurifolius$	Cocculus sp_ms_laurifolius
    3$_NO_HIGHERTAXON$Cocculus sp.$	Cocculus sp.
   77$_NO_HIGHERTAXON$Cocos nucifera$	Cocos sp_ms_nucifera
    1$_NO_HIGHERTAXON$Cocos sp.$	Cocos sp.
    1$_NO_HIGHERTAXON$Codiaeum sp.$	Codiaeum sp.
    1$_NO_HIGHERTAXON$Codiaeum variegatum var. moluccanum$	Codiaeum sp_ms_variegatum
    2$_NO_HIGHERTAXON$Codiaeum variegatum$	Codiaeum sp_ms_variegatum
    1$_NO_HIGHERTAXON$Coffea arabica$	Coffea sp_ms_arabica
    1$_NO_HIGHERTAXON$Coffea sp.$	Coffea sp.
    1$_NO_HIGHERTAXON$Cola acuminata$	Cola sp_ms_acuminata
    2$_NO_HIGHERTAXON$Coleataenia anceps rhizomata$	Coleataenia sp_anceps_rhizomata
    1$_NO_HIGHERTAXON$Coleataenia anceps$	Coleataenia sp_ms_anceps
    1$_NO_HIGHERTAXON$Colocasia$	Colocasia
    2$_NO_HIGHERTAXON$Columnea glabra$	Columnea sp_ms_glabra
    1$_NO_HIGHERTAXON$Columnea verecunda$	Columnea sp_ms_verecunda
    1$_NO_HIGHERTAXON$Commelina communis$	Commelina sp_ms_communis
    1$_NO_HIGHERTAXON$Commelina sp.$	Commelina sp.
    3$_NO_HIGHERTAXON$Commersonia gaudichaudii$	Commersonia sp_ms_gaudichaudii
    5$_NO_HIGHERTAXON$Conocarpus erectus$	Conocarpus sp_ms_erectus
  104$_NO_HIGHERTAXON$Conospermum boreale$	Conospermum sp_ms_boreale
   95$_NO_HIGHERTAXON$Conospermum distichum$	Conospermum sp_ms_distichum
   45$_NO_HIGHERTAXON$Conospermum microflorum$	Conospermum sp_ms_microflorum
   13$_NO_HIGHERTAXON$Conospermum sp.$	Conospermum sp.
   33$_NO_HIGHERTAXON$Conospermum stoechadis subsp. sclerophyllum$	Conospermum sp_ms_stoechadis
    1$_NO_HIGHERTAXON$Conospermum stoechadis subsp. stoechadis$	Conospermum sp_ms_stoechadis
   85$_NO_HIGHERTAXON$Conospermum stoechadis$	Conospermum sp_ms_stoechadis
   60$_NO_HIGHERTAXON$Conospermum teretifolium$	Conospermum sp_ms_teretifolium
