rank	count	NAME_COMPLETE
123=	1	Crusziella formosa
123=	1	Cryptoparlatorea destructor
123=	1	Ctenarytaina bipartita
123=	1	Ctenocephalides canis
123=	1	Ctenocephalides felis felis
123=	1	Ctenosculum hawaiiense
123=	1	Cuclotogaster acuminatus
123=	1	Cuclotogaster synoicus
123=	1	Cuculicola kui
123=	1	Cuculicola lipeuriformis
123=	1	Cuculiphilus (Cuculiphilus) fasciatus
123=	1	Cuculoecus laticlypeatus
123=	1	Cuculoecus obcordatus
123=	1	Cyamus balaenopterae
123=	1	Cyamus erraticus
123=	1	Cyclopodia albertisii
123=	1	Cyclopodia australis
123=	1	Cyclorchida omalancristrota australiensis
123=	1	Cyclostrongylus alatus
123=	1	Cyclostrongylus elegans
123=	1	Cyclostrongylus irma
123=	1	Cyclostrongylus kartana
123=	1	Cyclostrongylus leptos
123=	1	Cyclostrongylus parma
123=	1	Cyclostrongylus perplexus
123=	1	Cyclostrongylus wallabiae
123=	1	Cylindrotaenia allisonae
123=	1	Cylindrotaenia criniae
123=	1	Cylindrotaenia hickmani
123=	1	Cylindrotaenia minor
123=	1	Cypericoccus multipora
123=	1	Dactylasioptera adentata
123=	1	Dactylasioptera dentata
123=	1	Dactylogyrus anchoratus
123=	1	Dactylogyrus extensus
123=	1	Daitreosoma bancrofti
123=	1	Daitreosoma constrictum
123=	1	Dasineura acaciaelongifoliae
123=	1	Dasineura banksiae
123=	1	Dasineura callitridis
123=	1	Dasineura dielsi
123=	1	Dasineura fistulosa
123=	1	Dasineura furcata
123=	1	Dasineura glauca
123=	1	Dasineura glomerata
123=	1	Dasineura oldfieldii
123=	1	Dasineura oshanesii
123=	1	Dasineura pilifera
123=	1	Dasineura rubiformis
123=	1	Dasineura strobila
123=	1	Dasineura sulcata
123=	1	Dasineura tomentosa
123=	1	Dasineura wahlenbergiae
123=	1	Dasyrhynchus magnus
123=	1	Dasyrhynchus pacificus
123=	1	Dasyrhynchus talismani
123=	1	Dasyrhynchus variouncinatus
123=	1	Dasyurotaenia dasyuri
123=	1	Dasyurotaenia robusta
123=	1	Davainea himantopodis
123=	1	Davainea proglottina
123=	1	Deanicola minor
123=	1	Deanicola protentus
123=	1	Decacotyle floridana
123=	1	Decacotyle lymmae
123=	1	Decacotyle octona
123=	1	Decacotyle tetrakordyle
123=	1	Degeeriella elani
123=	1	Degeeriella fulva
123=	1	Degeeriella regalis regalis
123=	1	Degeeriella rufa rufa
123=	1	Dematochroma howensis
123=	1	Dendrogaster ludwigi
123=	1	Dendrogaster tasmaniensis
123=	1	Dendromonocotyle ardea
123=	1	Dendromonocotyle bradsmithi
123=	1	Dendromonocotyle kuhlii
123=	1	Dendromonocotyle lasti
123=	1	Dendromonocotyle pipinna
123=	1	Dendromonocotyle torosa
123=	1	Dendrothrips howei
123=	1	Dendrothrips williamsi
123=	1	Dendrouterina australiensis
123=	1	Deoterthron lincolni
123=	1	Dero (Allodero) litoria
123=	1	Desmothrips aliceae
123=	1	Desmothrips broomei
123=	1	Dessetostrongylus maudi
123=	1	Dessetostrongylus moorhousei
123=	1	Dialeurodes bicornicauda
123=	1	Dialeurodes kirkaldyi
123=	1	Diaphoraspis compacta
123=	1	Diaphoraspis incisa
123=	1	Diaphoraspis orbata
123=	1	Diaspidiotus ancylus
123=	1	Diaspidiotus evexus
123=	1	Diaspidiotus loranthi
123=	1	Diaspidopus distinctus
123=	1	Diaspis bromeliae
123=	1	Diastolaspis novata
123=	1	Dichosoma convexa
123=	1	Diclidophora tubiformis
123=	1	Dicranotaenia amphitricha
123=	1	Dictymetra adelaidae
123=	1	Diesingium antarcticum
123=	1	Dilepis dacelonis
123=	1	Dilompus woodwardi
123=	1	Dinocephalia cyaneipennis
123=	1	Dioecocestus novaehollandiae
123=	1	Dioncopseudobenedenia kala
123=	1	Dioncus agassizi
123=	1	Dioncus rachycentrus
123=	1	Dioncus remorae
123=	1	Diorchis flavescens
123=	1	Diorchis spiralis
123=	1	Diorchis spratti
123=	1	Diphucrania ernestadamsi
123=	1	Diphucrania robertfisheri
123=	1	Diphyllobothrium dendriticum
123=	1	Diphyllobothrium lashleyi
123=	1	Diphyllobothrium latum
123=	1	Diphyllobothrium quadratum
123=	1	Diphyllobothrium scoticum
123=	1	Diphyllobothrium wilson
123=	1	Diplasiocotyle agonostomi
123=	1	Diplasiocotyle johnstoni
123=	1	Diplectanum glandulosum
123=	1	Diplectanum oliveri
123=	1	Diplectanum plectropomi
123=	1	Diplectanum summanae
123=	1	Diplectanum vagampullum
123=	1	Diplogynia oligorchis
123=	1	Diploposthe laevis
123=	1	Diplothylacus thalamitae
123=	1	Ditrachybothridium piliformis
123=	1	Docophoroides brevis
123=	1	Docophoroides harrisoni
123=	1	Docophoroides simplex
123=	1	Dollfusiella aetobati
123=	1	Dollfusiella australis
123=	1	Dollfusiella bareldsi
123=	1	Dollfusiella geraschmidti
123=	1	Dollfusiella martini
123=	1	Dollfusiella michiae
123=	1	Dollfusiella ocallaghani
123=	1	Dollfusiella owensi
123=	1	Dolops tasmanianus
123=	1	Doriopus bilobus
123=	1	Drepanidotaenia lobata
123=	1	Dromaeostrongylus bicuspis
123=	1	Dumbletoniella callistemoni
123=	1	Dumbletoniella ellipticae
123=	1	Dumbletoniella eucalypti
123=	1	Dumbletoniella pittospori
123=	1	Dumbletoniella rotunda
123=	1	Dumbletoniella xanthorrhoeae
123=	1	Duplachionaspis agonis
123=	1	Duplachionaspis candida
123=	1	Duplachionaspis divergens
123=	1	Duplachionaspis ethelae
123=	1	Duplachionaspis frenchi
123=	1	Duplachionaspis xanthorrhoeae
123=	1	Duplaspidiotus carptellus
123=	1	Duplaspidiotus claviger
123=	1	Duplaspidiotus magnus
123=	1	Duplaspidiotus spinosus
123=	1	Durbos constrictinasus
123=	1	Echidnophaga ambulans ambulans
123=	1	Echidnophaga ambulans inepta
123=	1	Echidnophaga aranka
123=	1	Echidnophaga calabyi
123=	1	Echidnophaga cornuta
123=	1	Echidnophaga gallinacea
123=	1	Echidnophaga liopus
123=	1	Echidnophaga macronychia
123=	1	Echidnophaga octotricha
123=	1	Echidnophaga perilis
123=	1	Echidnotaenia tachyglossi
123=	1	Echinobothrium chisholmae
123=	1	Echinobothrium elegans
123=	1	Echinobothrium heroniense
123=	1	Echinobothrium rhynchobati
123=	1	Echinocotyle dubininae
123=	1	Echinophallus seriolellae
123=	1	Echinophilopterus angustoclypeatus
123=	1	Edmondsacanthus blairi
123=	1	Edocranes gramenicola
123=	1	Edocranes termitophilus
123=	1	Eidmanniella pustulosa
123=	1	Eidmanniella subrotunda
123=	1	Emersoniella bracteata
123=	1	Empruthotrema dasyatidis
123=	1	Empruthotrema kearni
123=	1	Empruthotrema quindecima
123=	1	Empruthotrema tasmaniensis
123=	1	Encotyllabe caranxi
123=	1	Encotyllabe latridis
123=	1	Encotyllabe pagrosomi
123=	1	Endaster hamatosculum
123=	1	Eniochobothrium euaxos
123=	1	Eocincticornia malarskii
123=	1	Eomenopon concinnae
123=	1	Eomenopon denticulatum
123=	1	Eomenopon greeni
123=	1	Eomenopon patoni
123=	1	Episbates pederiformis
123=	1	Esthiopterum giganteum
123=	1	Eucalyptodiplosis germinis
123=	1	Eucalyptodiplosis mcintyrei
123=	1	Eucoleus breviductus
123=	1	Eucoleus buckenbourensis
123=	1	Eucoleus fluvidus
123=	1	Eucoleus longiductus
123=	1	Eucoleus parvulus
123=	1	Eucoleus perplexus
123=	1	Eucoleus plumosus
123=	1	Eucoleus posterus
123=	1	Eucoleus pseudoplumosus
123=	1	Eucoleus rickardi
123=	1	Eucoleus sp.
123=	1	Eugreeniella pulchra
123=	1	Eulaingia stenophyllae
123=	1	Eumargarodes laingi
123=	1	Eupines (Byraxis) implumis
123=	1	Eupines (Eupines) bicolor
123=	1	Eupines (Eupines) capitata
123=	1	Eupines (Eupines) dubia
123=	1	Eupines (Eupines) fraterna
123=	1	Eupines (Eupines) innubis
123=	1	Eupines (Eupines) tuberculifera
123=	1	Eupinion crassipes
123=	1	Eupolemus angularis
123=	1	Euryhaliotrematoides annulocirrus
123=	1	Euryhaliotrematoides aspistis
123=	1	Euryhaliotrematoides grandis
123=	1	Euryhaliotrematoides microphallus
123=	1	Euryhaliotrematoides pirulum
123=	1	Euryhaliotrematoides triangulovagina
123=	1	Eurystomina californica
123=	1	Eurystomina eurylaima
123=	1	Eutetrarhynchus leucomelanus
123=	1	Euzetia occultum
123=	1	Falcolipeurus suturalis
123=	1	Felicola (Felicola) subrostratus
123=	1	Fergusonina giblindavisi
123=	1	Fergusonina thomasi
123=	1	Filarinema asymmetricus
123=	1	Filarinema australis
123=	1	Filarinema beveridgei
123=	1	Filarinema cassonei
123=	1	Filarinema dissimile
123=	1	Filarinema durettae
123=	1	Filarinema flagrifer
123=	1	Filarinema haycocki
123=	1	Filarinema mawsonae
123=	1	Filarinema spratti
123=	1	Filarinema trichosuri
123=	1	Filaroides athertonensis
123=	1	Filaroides pilbarensis
123=	1	Filostrongylus peramelis
123=	1	Filostrongylus tridendriticus
123=	1	Fiorinia geijeriae
123=	1	Fistulicola plicatus
123=	1	Flexibothrium ruhnkei
123=	1	Floriceps minacanthus
123=	1	Floriceps saccatus
123=	1	Forficuloecus forficula
123=	1	Forficuloecus greeni
123=	1	Forficuloecus palmai
123=	1	Fossobothrium perplexum
123=	1	Franciscoloa (Franciscoloa) funerei
123=	1	Franciscoloa (Franciscoloa) leadbeateri
123=	1	Franciscoloa (Franciscoloa) magnifici
123=	1	Franciscoloa (Franciscoloa) roseicapillae
123=	1	Frankliniella lantanae
123=	1	Froggattiella penicillata
123=	1	Fulicoffula lurida
123=	1	Gadigaleyrodes froggatti
123=	1	Gagudjuia allosyncarpiae
123=	1	Gemmaecaputia australis
123=	1	Geocoris borealis
123=	1	Geohollandia solida
123=	1	Gigantolina magna
123=	1	Gilquinia robertsoni
123=	1	Gilquinia stevensi
123=	1	Glaciopsyllus antarcticus
123=	1	Gladiodiplosis frenelae
123=	1	Glandicephalus perfoliatus
123=	1	Gliricola porcelli
123=	1	Globocephaloides affinis
123=	1	Globocephaloides macropodis
123=	1	Globocephaloides trifidospicularis
123=	1	Globocephaloides wallabiae
123=	1	Glossocercus chelodinae
123=	1	Glossocercus clavipera
123=	1	Glossocercus paracyclorchida
123=	1	Glyphidohaptor phractophallus
123=	1	Glyphidohaptor sigani
123=	1	Gomenella dryandrae
123=	1	Gongylophysema asetosum
123=	1	Goniocotes gallinae
123=	1	Goniocotes rectangulatus
123=	1	Goniodes biordinatus
123=	1	Goniodes colchici
123=	1	Goniodes dissimilis
123=	1	Goniodes fissus
123=	1	Goniodes leipoae
123=	1	Goniodes macrocephalus
123=	1	Goniodes minor
123=	1	Goniodes pavonis
123=	1	Goniodes retractus
123=	1	Gonoplasius carangis
123=	1	Gorgonolaureus decurvatus
123=	1	Gorgorhynchus celebesensis
123=	1	Gotocotyla bivaginalis
123=	1	Gotocotyla elagatis
123=	1	Graphidium strigosum
123=	1	Greeniella capitata
123=	1	Greeniella ornata
123=	1	Grillotia amblyrhynchos
123=	1	Grillotia australis
123=	1	Grillotia branchi
123=	1	Grillotia heroniensis
123=	1	Grillotia pristiophori
123=	1	Grubea australis
123=	1	Gymnaspis acaciae
123=	1	Gymnaspis perpusilla
123=	1	Gyrocotyle nigroseta
123=	1	Gyrocotyle rugosa
123=	1	Gyrodactylus bullatarudis
123=	1	Gyrodactylus kobayashii
123=	1	Gyrodactylus macracanthus
123=	1	Haematopinus asini
123=	1	Haematopinus eurysternus
123=	1	Haematopinus quadripertusus
123=	1	Haematopinus suis
123=	1	Haemodipsus ventricosus
123=	1	Haemonchus contortus
123=	1	Haemonchus placei
123=	1	Haliotrema abaddon
123=	1	Haliotrema aurigae
123=	1	Haliotrema australe
123=	1	Haliotrema chrysostomi
123=	1	Haliotrema chrysotaeniae
123=	1	Haliotrema cromileptis
123=	1	Haliotrema ctenochaeti
123=	1	Haliotrema dempsteri
123=	1	Haliotrema epinepheli
123=	1	Haliotrema falcanalis
123=	1	Haliotrema fleti
123=	1	Haliotrema holocentri
123=	1	Haliotrema johnii
123=	1	Haliotrema lineati
123=	1	Haliotrema obesa
123=	1	Haliotrema parahaliotremata
123=	1	Haliotrema scari
123=	1	Haliotrema spariensis
123=	1	Halipeurus confusus
123=	1	Halipeurus consimilis
123=	1	Halipeurus falsus pacificus
123=	1	Halipeurus mirabilis
123=	1	Halipeurus placodus
123=	1	Halipeurus pricei
123=	1	Halipeurus procellariae
123=	1	Halipeurus spadix
123=	1	Halipeurus thompsoni
123=	1	Halysiorhynchus macrocephalus
123=	1	Hamatopeduncularia brisbanensis
123=	1	Hamatopeduncularia major
123=	1	Hamatopeduncularia pearsoni
123=	1	Hamatopeduncularia spiralis
123=	1	Hareocephalus thaisae
123=	1	Harmothoe spongicola
123=	1	Harrisoniella ferox
123=	1	Harrisoniella hopkinsi
123=	1	Heleonomus laveryi
123=	1	Helicirrus gertrudaea
123=	1	Helicirrus maccullochii
123=	1	Helicirrus marjoriaea
123=	1	Helicirrus mcivori
123=	1	Helicirrus megaloanchor
123=	1	Helicirrus splendidae
123=	1	Heligmonoides emanuela
123=	1	Heligmonoides mackerrasae
123=	1	Heliocotyle ewingi
123=	1	Hemaspidis hemichionaspiformis
123=	1	Hemiberlesia lataniae
123=	1	Hemiparonia bancrofti
123=	1	Hepatojarakus fasciatus
123=	1	Hepatojarakus pycnofasciatus
123=	1	Hepatoxylon megacephalum
123=	1	Hepatoxylon trichiuri
123=	1	Herpetocythere acanthoides
123=	1	Herpetocythere australiensis
123=	1	Herpetocythere bendora
123=	1	Herpetocythere gnoma
123=	1	Herpetocythere mackenziei
123=	1	Herpetostrongylus pythonis
123=	1	Herpetostrongylus varani
123=	1	Hesperocythere klasteroides
123=	1	Hesperocythere tallanalla
123=	1	Hesperocythere xiphoides
123=	1	Heteraxinoides scorpis
123=	1	Heterobothrium elongatum
123=	1	Heterobothrium torquigeneri
123=	1	Heterocotyle capricornensis
123=	1	Heterocotyle chinensis
123=	1	Heterocotyle granulatae
123=	1	Heterodoxus ampullatus
123=	1	Heterodoxus ancoratus
123=	1	Heterodoxus briscoei
123=	1	Heterodoxus calabyi
123=	1	Heterodoxus closei
123=	1	Heterodoxus harrisoni
123=	1	Heterodoxus hughendenensis
123=	1	Heterodoxus insularis
123=	1	Heterodoxus insulatus
123=	1	Heterodoxus lesouefi
123=	1	Heterodoxus longitarsus
123=	1	Heterodoxus macropus
123=	1	Heterodoxus maynesi
123=	1	Heterodoxus murrayi
123=	1	Heterodoxus octoseriatus
123=	1	Heterodoxus orarius
123=	1	Heterodoxus pygidialis
123=	1	Heterodoxus quadriseriatus
123=	1	Heterodoxus spiniger
123=	1	Heterodoxus ualabati
123=	1	Heteromenopon (Keamenopon) kalamundae
123=	1	Heteromenopon (Keamenopon) psittacum
123=	1	Heteromicrocotyla australiensis
123=	1	Heteromicrocotyloides mirabilis
123=	1	Heteronybelinia australis
123=	1	Heteronybelinia estigmena
123=	1	Heteronybelinia pseudorobusta
123=	1	Heterosaccus lunatus
123=	1	Heterosaccus multilacinensis
123=	1	Heterosentis hirsutus
123=	1	Heterosentis paraplagusiarum
123=	1	Heterosentis plotosi
123=	1	Hohorstiella lata
123=	1	Hololepidella commensalis
123=	1	Holomenopon goliath
123=	1	Holomenopon setigerum
123=	1	Hoogstraalia vandiemeni
123=	1	Hoplopleura bidentata
123=	1	Hoplopleura calabyi
123=	1	Hoplopleura cornata
123=	1	Hoplopleura gyomydis
123=	1	Hoplopleura irritans
123=	1	Hoplopleura mastacomydis
123=	1	Hoplopleura pacifica
123=	1	Hoplopleura uromydis
123=	1	Hornelliella annandalei
123=	1	Hornellobothrium cobraeformis
123=	1	Hornellobothrium extensivum
123=	1	Howardia biclavis
123=	1	Hybridaspis producta
123=	1	Hymenolepis ellisi
123=	1	Hymenolepis ibidis
123=	1	Hymenolepis jaenschi
123=	1	Hymenolepis lamellata
123=	1	Hymenolepis phalacrocoracis
123=	1	Hymenolepis robertsi
123=	1	Hymenolepis southwelli
123=	1	Hyostrongylus rubidus
123=	1	Hypoechinorhynchus robustus
123=	1	Hypseloecus schuhi
123=	1	Ibidoecus australis
123=	1	Ibidoecus bisignatus
123=	1	Ibidoecus dianae
123=	1	Ibidoecus flavus
123=	1	Ibidoecus plataleae
123=	1	Icerya acaciae
123=	1	Icerya australis
123=	1	Icerya callitri
123=	1	Icerya imperatae
123=	1	Icerya koebelei
123=	1	Icerya purchasi purchasi
123=	1	Ichthyostrongylus clelandi
123=	1	Icosta (Icosta) chalcolampra
123=	1	Icosta (Ornithoponus) paramonovi
123=	1	Idilla caelebs
123=	1	Iliocirrus iliocirrus
123=	1	Iliocirrus mazlini
123=	1	Iliocirrus ornatusi
123=	1	Iliocirrus rossi
123=	1	Iliocirrus trifasciatae
123=	1	Incidifrons flavopunctatus
123=	1	Indoaleyrodes glochidioni
123=	1	Infula burhini
123=	1	Iobothrium elegans
123=	1	Isocyamus delphinii
123=	1	Isocyamus deltobranchium
123=	1	Isocyamus kogiae
123=	1	Isohaliotrema platacis
123=	1	Isthmosacanthus fitzroyensis
123=	1	Johnpearsonia egerniae
123=	1	Johnpearsonia pearsoni
123=	1	Kahawaia truttae
123=	1	Kannaphallus virilis
123=	1	Kapsulotaenia tidswelli
123=	1	Kapsulotaenia varia
123=	1	Kelerimenopon (Lorimenopon) galeritae
123=	1	Killigrewia delafondi
123=	1	Kotorella pronosoma
123=	1	Kotorelliella jonesi
123=	1	Kranzithrips mareebai
123=	1	Kurodaia cryptostigmatia
123=	1	Kurodaia haliaeti
123=	1	Kurodaia subpachygaster
123=	1	Labiobulura (Archeobulura) peragale
123=	1	Labiobulura (Archeobulura) perditus
123=	1	Labiobulura (Labiobulura) baylisi
123=	1	Labiobulura (Labiobulura) inglisi
123=	1	Labiobulura (Labiobulura) peramelis
123=	1	Labiobulura (Labiobulura) quentini
123=	1	Labiostrongylus (Labiomultiplex) billardierii
123=	1	Labiostrongylus (Labiomultiplex) constrictus
123=	1	Labiostrongylus (Labiomultiplex) eugenii
123=	1	Labiostrongylus (Labiomultiplex) potoroi
123=	1	Labiostrongylus (Labiomultiplex) thylogale
123=	1	Labiostrongylus (Labiomultiplex) uncinatus
123=	1	Labiostrongylus (Labiosimplex) aridus
123=	1	Labiostrongylus (Labiosimplex) bancrofti
123=	1	Labiostrongylus (Labiosimplex) bipapillosus
123=	1	Labiostrongylus (Labiosimplex) centralis
123=	1	Labiostrongylus (Labiosimplex) clelandi
123=	1	Labiostrongylus (Labiosimplex) communis
123=	1	Labiostrongylus (Labiosimplex) dendrolagi
123=	1	Labiostrongylus (Labiosimplex) flanneryi
123=	1	Labiostrongylus (Labiosimplex) godmani
123=	1	Labiostrongylus (Labiosimplex) irma
123=	1	Labiostrongylus (Labiosimplex) kungi
123=	1	Labiostrongylus (Labiosimplex) laterilabellosus
123=	1	Labiostrongylus (Labiosimplex) longispicularis
123=	1	Labiostrongylus (Labiosimplex) major
123=	1	Labiostrongylus (Labiosimplex) occidentalis
123=	1	Labiostrongylus (Labiosimplex) pearsonensis
123=	1	Labiostrongylus (Labiosimplex) petrogale
123=	1	Labiostrongylus (Labiosimplex) robustus
123=	1	Labiostrongylus (Labiosimplex) territoriensis
123=	1	Labiostrongylus (Labiosimplex) thetidis
123=	1	Labiostrongylus (Labiosimplex) thomasae
123=	1	Labiostrongylus (Labiostrongylus) arnhemensis
123=	1	Labiostrongylus (Labiostrongylus) grandis
123=	1	Labiostrongylus (Labiostrongylus) labiostrongylus
123=	1	Labiostrongylus (Labiostrongylus) nabarlekensis
123=	1	Lacistorhynchus dollfusi
123=	1	Laemobothrion (Laemobothrion) maximum
123=	1	Laemobothrion (Laemobothrion) tinnunculi
123=	1	Laemobothrion (Laemobothrion) vulturis
123=	1	Lagaropsylla mera
123=	1	Lamellodiscus pagrosomi
123=	1	Lamellodiscus typicus
123=	1	Laritaenia hydrochelidonis
123=	1	Lasiacantha adamah
123=	1	Lasiacantha caneriverensis
123=	1	Lasiacantha meedo
123=	1	Lasiacantha ningaloo
123=	1	Latericaecum pearsoni
123=	1	Laticlerada laticollis
123=	1	Laticola paralatesi
123=	1	Latumcephalum greeni
123=	1	Latumcephalum lesouefi
123=	1	Latumcephalum macropus
123=	1	Latumcephalum tenax
123=	1	Leanymus palpalis
123=	1	Leeuwenia diospyri
123=	1	Leeuwenia polyosmae
123=	1	Leeuwenia scolopiae
123=	1	Leeuwenia tetrastigmae
123=	1	Leiperia australiensis
123=	1	Lepidophthirus macrorhini
123=	1	Lepidosaphes beckii
123=	1	Lepidosaphes cassiniae
123=	1	Lepidosaphes casuarinae
123=	1	Lepidosaphes chitonosa
123=	1	Lepidosaphes contorta
123=	1	Lepidosaphes cortrioides
123=	1	Lepidosaphes crassa
123=	1	Lepidosaphes eucalypti
123=	1	Lepidosaphes gloverii
123=	1	Lepidosaphes grisea
123=	1	Lepidosaphes hartii
123=	1	Lepidosaphes hilli
123=	1	Lepidosaphes lobulatus
123=	1	Lepidosaphes macadamiae
123=	1	Lepidosaphes macella
123=	1	Lepidosaphes machili
123=	1	Lepidosaphes melaleucae
123=	1	Lepidosaphes mulgae
123=	1	Lepidosaphes pandani
123=	1	Lepidosaphes subnivea
123=	1	Lepidosaphes subspiculifera
123=	1	Lepidosaphes ulmi
123=	1	Lepidotrema bidyana
123=	1	Leptoglossus gonagra
123=	1	Leptopsylla (Leptopsylla) segnis
123=	1	Leucaspis cordylinidis
123=	1	Libyostrongylus douglassii
123=	1	Lichnocythere synethes
123=	1	Lichnocythere tubrabucca
123=	1	Lichnocythere victoria
123=	1	Lindingaspis rossi
123=	1	Lindingaspis victoriae
123=	1	Linognathus ovillus
123=	1	Linognathus pedalis
123=	1	Linognathus setosus
123=	1	Linognathus stenopsis
123=	1	Linognathus vituli
123=	1	Linstowia echidnae
123=	1	Linstowia macrouri
123=	1	Linstowinema edmondsi
123=	1	Linstowinema gracile
123=	1	Linstowinema inglisi
123=	1	Linstowinema rosamondae
123=	1	Lipeurus crassus
123=	1	Lipeurus parkeri
123=	1	Lipeurus sejugatus
123=	1	Lipeurus sinuatus
123=	1	Litobothrium amsichensis
123=	1	Lobodillo hunti
123=	1	Logasa novaeanglia
123=	1	Longicollum alemniscus
123=	1	Longicollum edmondsi
123=	1	Longidigitis auripontiformis
123=	1	Longidigitis gracilis
123=	1	Longidigitis hopevalensis
123=	1	Longidigitis maccullochii
123=	1	Longidigitis robustus
123=	1	Longidigitis utcheei
123=	1	Longimenopon galeatum
123=	1	Longistriata melomyos
123=	1	Longistriata polyrhabdote
123=	1	Longistriata uromys
123=	1	Lopesia quadrata
123=	1	Loxothylacus ihlei
123=	1	Loxothylacus spinulosus
123=	1	Lunaceps actophilus
123=	1	Lunaceps drosti
123=	1	Lunaceps limosella
123=	1	Lunaceps lissmanni
123=	1	Lunaceps mintoni
123=	1	Lunaceps numenii
123=	1	Lunaceps superciliosus
123=	1	Lycopsylla lasiorhini
123=	1	Lycopsylla nova
123=	1	Machaerilaemus latifrons
123=	1	Machaerilaemus malleus
123=	1	Mackerrastrongylus isoodon
123=	1	Mackerrastrongylus mawsonae
123=	1	Mackerrastrongylus peramelis
123=	1	Macracanthorhynchus hirudinaceus
123=	1	Macrophyllida antarctica
123=	1	Macropophila biarcuata
123=	1	Macropophila breviarcuata
123=	1	Macropophila clayae
123=	1	Macropophila forcipata
123=	1	Macropostrongyloides baylisi
123=	1	Macropostrongyloides dissimilis
123=	1	Macropostrongyloides lasiorhini
123=	1	Macropostrongyloides yamagutii
123=	1	Macropsylla hercules
123=	1	Madarococcus cunninghamii
123=	1	Madarococcus meander
123=	1	Madarococcus megaventris
123=	1	Madarococcus moorei
123=	1	Madarococcus occultus
123=	1	Majalincola buthi
123=	1	Mammanidula melomyos
123=	1	Manipontonia psamathe
123=	1	Margarodes australis
123=	1	Marsupiobothrium gobelinus
123=	1	Marsupostrongylus bronchialis
123=	1	Marsupostrongylus coulstoni
123=	1	Marsupostrongylus dorrigoensis
123=	1	Marsupostrongylus fragilis
123=	1	Marsupostrongylus longilarvatus
123=	1	Marsupostrongylus minesi
123=	1	Marsupostrongylus parallelus
123=	1	Marsupostrongylus pseudominesi
123=	1	Marsupostrongylus vandiemeni
123=	1	Marsupostrongylus wallabiae
123=	1	Masamithrips geikiei
123=	1	Masamithrips masamii
123=	1	Masamithrips melinus
123=	1	Masamithrips williei
123=	1	Masamithrips wyndhami
123=	1	Maskellanna beyeriae
123=	1	Maskellia globosa
123=	1	Masnerium wellsae
123=	1	Mathevotaenia antechini
123=	1	Mathevotaenia nyctophili
123=	1	Mazocraeoides australis
123=	1	Mcateella austera
123=	1	Mcateella coolgardie
123=	1	Mcateella esperancensis
123=	1	Mcateella exocarposa
123=	1	Mcateella kwoki
123=	1	Mcateella schuhi
123=	1	Mediavagina forsteri
123=	1	Mediavagina macropteri
123=	1	Mediorhynchus colluricinclae
123=	1	Mediorhynchus corcoracis
123=	1	Mediorhynchus robustus
123=	1	Megachernes penicillatus
123=	1	Megachernes queenslandicus
123=	1	Megalocotyle helicoleni
123=	1	Megalocotyloides epinepheli
123=	1	Megalonchos dubius
123=	1	Megalonchos musteli
123=	1	Megapodiella parkeri
123=	1	Megaspidiotus fimbriatus
123=	1	Melaleucococcus hirtipectus
123=	1	Melaleucococcus nodosus
123=	1	Melaleucococcus notoporosus
123=	1	Melaleucococcus phacelopilus
123=	1	Menacanthus dennisi
123=	1	Menacanthus gonophaeus
123=	1	Menacanthus menura
123=	1	Menacanthus nelsoni
123=	1	Menacanthus pallipes
123=	1	Menacanthus pusillus
123=	1	Merizocotyle australensis
123=	1	Merizocotyle icopae
123=	1	Merizocotyle pseudodasybatis
123=	1	Merizocotyle urolophi
123=	1	Meromenopon brevicolle
123=	1	Meromenopon meropis
123=	1	Mesodiplosis callitridis
123=	1	Mesoplatus conspicuus
123=	1	Mesoplatus longicollis
123=	1	Mesoplatus nitidus
123=	1	Mesoplatus tuberculatus
123=	1	Metabenedeniella parva
123=	1	Metamicrocotyla macracantha
123=	1	Metandaspis recurvata
123=	1	Metastivalius molestus
123=	1	Micracanthorhynchina hemirhamphi
123=	1	Microcotyle arripis
123=	1	Microcotyle bassensis
123=	1	Microcotyle helotes
123=	1	Microcotyle nemadactylus
123=	1	Microcotyle neozealanicus
123=	1	Microcotyle odacis
123=	1	Microcotyle parsillaginae
123=	1	Microcotyle pentapodi
123=	1	Microcotyle pomatomi
123=	1	Microsomacanthus australensis
123=	1	Microsomacanthus chenopsis
123=	1	Microsomacanthus meliphagicola
123=	1	Microsomacanthus stylosa
123=	1	Microsomacanthus zosteropis
123=	1	Mictyricola proxima
123=	1	Mictyricola typica
123=	1	Mimeraspis cuspiloba
123=	1	Mimeraspis rotunda
123=	1	Mirandula parva
123=	1	Molicola horridus
123=	1	Molinostrongylus dollfusi
123=	1	Molinostrongylus heydoni
123=	1	Monanema australis
123=	1	Monaonidiella bidens
123=	1	Monaonidiella cerata
123=	1	Monaonidiella nivea
123=	1	Monaonidiella parva
123=	1	Moniezia expansa
123=	1	Monocotyle caseyae
123=	1	Monocotyle corali
123=	1	Monocotyle granulatae
123=	1	Monocotyle helicophallus
123=	1	Monocotyle jordani
123=	1	Monocotyle kuhlii
123=	1	Monocotyle multiparous
123=	1	Monocotyle robusta
123=	1	Monocotyle spiremae
123=	1	Monocotyle tritestis
123=	1	Monocotyle youngi
123=	1	Monophlebulus comperei
123=	1	Monophlebulus fuscus
123=	1	Monophlebulus subterraneus
123=	1	Monoplectanum australis
123=	1	Monoplectanum youngi
123=	1	Monopylidium southwelli
123=	1	Monorygma grimaldii
123=	1	Monothrips cuspis
123=	1	Morganella longispina
